latitude,longitude,measured_on,optical thickness,transmission percent
45.65,-118.78,19-04-2016,0.073705847,92.89449053
42.320672,-83.293938,18-04-2016,0.454057783,63.50460375
42.320672,-83.293938,18-04-2016,0.454057783,63.50460375
40.833306,-73.877917,18-04-2016,0.0409,95.99251177
42.320672,-83.293938,18-04-2016,0.446014302,64.01746165
37.624533,-77.481985,18-04-2016,0.1138,89.24364253
37.624533,-77.481985,18-04-2016,0.235981782,78.97950619
40.7808,-74.602264,18-04-2016,0.119149666,88.76749361
40.7808,-74.602264,18-04-2016,0.0715,93.09962776
42.704682,-83.120032,18-04-2016,9.9999,0.004540447
40.7808,-74.602264,18-04-2016,0.12845093,87.94567164
40.7808,-74.602264,18-04-2016,0.1114,89.4580845
45.65,-118.78,18-04-2016,0.069946827,93.2443399
39.359,-76.673,17-04-2016,0.1113,89.46703076
42.704682,-83.120032,16-04-2016,9.9999,0.004540447
40.7808,-74.602264,15-04-2016,0.1056,89.97844899
40.7808,-74.602264,15-04-2016,0.09,91.39311853
40.7808,-74.602264,15-04-2016,0.0233,97.6969349
42.704682,-83.120032,15-04-2016,9.9999,0.004540447
42.704682,-83.120032,15-04-2016,0.1289,87.90618673
37.624533,-77.481985,15-04-2016,0.4838,61.64364769
37.624533,-77.481985,15-04-2016,0.509670529,60.06934572
40.7808,-74.602264,15-04-2016,0.0965,90.80098976
42.320672,-83.293938,14-04-2016,4.795823261,0.826419244
42.704682,-83.120032,14-04-2016,9.9999,0.004540447
42.704682,-83.120032,14-04-2016,0.18,83.52702114
37.624533,-77.481985,14-04-2016,0.0948,90.95548272
37.624533,-77.481985,14-04-2016,,
40.833306,-73.877917,14-04-2016,0.0729,92.96937948
37.052473,-76.472463,13-04-2016,0.158732379,85.32246696
37.052473,-76.472463,13-04-2016,0.110773305,89.51416502
37.052473,-76.472463,13-04-2016,0.079571811,92.35116996
37.052473,-76.472463,13-04-2016,0.079571811,92.35116996
37.624533,-77.481985,13-04-2016,0.151,85.98476987
37.624533,-77.481985,13-04-2016,0.087935772,91.58196963
39.748967,-77.570684,12-04-2016,0.0471,95.39919936
42.320672,-83.293938,12-04-2016,0.05160565,94.97033087
42.320672,-83.293938,12-04-2016,0.05160565,94.97033087
42.704682,-83.120032,12-04-2016,9.9999,0.004540447
42.320672,-83.293938,11-04-2016,1.219238817,29.54549765
37.624533,-77.481985,11-04-2016,0.2319,79.30254219
37.624533,-77.481985,11-04-2016,,
42.320672,-83.293938,11-04-2016,1.829734346,16.04561879
45.65,-118.78,11-04-2016,0.06386527,93.81313856
42.320672,-83.293938,08-04-2016,1.787586474,16.7363619
37.052473,-76.472463,08-04-2016,0.249117617,77.94882867
37.052473,-76.472463,08-04-2016,0.25160242,77.75538162
37.052473,-76.472463,08-04-2016,0.232238579,79.27569655
37.052473,-76.472463,08-04-2016,0.244992036,78.27107714
37.052473,-76.472463,08-04-2016,0.244959508,78.27362319
37.052473,-76.472463,08-04-2016,0.250468223,77.84362156
37.052473,-76.472463,08-04-2016,0.251207415,77.78610149
42.320672,-83.293938,08-04-2016,1.787586474,16.7363619
37.052473,-76.472463,08-04-2016,0.073999085,92.86725437
37.052473,-76.472463,08-04-2016,0.078181092,92.4796938
37.052473,-76.472463,08-04-2016,,
37.052473,-76.472463,08-04-2016,0.069945744,93.2444409
37.052473,-76.472463,08-04-2016,0.068669611,93.36350918
37.052473,-76.472463,08-04-2016,0.072778958,92.98063336
37.052473,-76.472463,08-04-2016,0.066726335,93.54511668
37.052473,-76.472463,08-04-2016,0.077397422,92.55219577
37.052473,-76.472463,08-04-2016,0.069573043,93.27919967
37.052473,-76.472463,08-04-2016,0.068494521,93.37985767
37.624533,-77.481985,08-04-2016,0.1395,86.97930232
37.052473,-76.472463,08-04-2016,0.068155389,93.41153106
37.052473,-76.472463,08-04-2016,0.066560903,93.5605933
37.052473,-76.472463,08-04-2016,0.07102454,93.14390341
37.052473,-76.472463,08-04-2016,0.058958808,94.27456021
37.052473,-76.472463,08-04-2016,0.066290805,93.58586721
37.052473,-76.472463,08-04-2016,0.073244152,92.93738943
37.624533,-77.481985,08-04-2016,,
45.65,-118.78,08-04-2016,0.055952575,94.55839791
37.052473,-76.472463,08-04-2016,0.252141157,77.71350326
45.65,-118.78,07-04-2016,0.050244,95.09973532
40.833306,-73.877917,06-04-2016,0.1797,83.55208301
37.624533,-77.481985,06-04-2016,0.0996,90.51994254
37.624533,-77.481985,06-04-2016,0.09760668,90.70055766
45.65,-118.78,06-04-2016,0.268532781,76.45003613
29.8174,-95.533,05-04-2016,0.082312093,92.09844806
29.8174,-95.533,05-04-2016,0.086459355,91.71728268
42.704682,-83.120032,05-04-2016,9.9999,0.004540447
29.8174,-95.533,05-04-2016,0.086872683,91.67938117
42.320672,-83.293938,05-04-2016,0.098024326,90.66268488
42.704682,-83.120032,05-04-2016,0.0973,90.72837802
29.8174,-95.533,05-04-2016,0.096901707,90.76452168
37.624533,-77.481985,05-04-2016,0.063006755,93.89371312
37.624533,-77.481985,05-04-2016,0.0538,94.76216119
29.8174,-95.533,05-04-2016,0.094967609,90.94023901
29.8174,-95.533,04-04-2016,0.068681191,93.36242808
29.8174,-95.533,04-04-2016,0.07267616,92.99019204
29.8174,-95.533,04-04-2016,0.064270973,93.77508595
29.8174,-95.533,04-04-2016,0.064169987,93.78455647
37.624533,-77.481985,04-04-2016,0.167349291,84.59040932
37.624533,-77.481985,04-04-2016,0.154,85.7272021
29.8174,-95.533,04-04-2016,0.06536312,93.67272571
42.704682,-83.120032,01-04-2016,-0.1259,101
45.81672,-118.49085,01-04-2016,0.042227432,95.8651728
45.65,-118.78,01-04-2016,0.042227432,95.8651728
45.81672,-118.49085,31-03-2016,0.102305817,90.27534324
42.320672,-83.293938,30-03-2016,1.058394774,34.70123967
36.158385,-86.774274,29-03-2016,0.081476475,92.17543936
42.320672,-83.293938,29-03-2016,0.059396595,94.23329702
36.158385,-86.774274,29-03-2016,0.1234,88.39100278
36.158385,-86.774274,29-03-2016,0.961089631,38.24759014
42.516858,-83.243342,21-03-2016,2.0694,12.62615159
42.516858,-83.243342,21-03-2016,1.806,16.43100643
39.4453,-77.3422,10-03-2016,-1.1854,101
37.0955,-76.3889,08-03-2016,0.1703,84.34117551
37.0958,-76.3885,04-03-2016,-0.1258,101
37.0958,-76.3885,04-03-2016,-0.0946,101
42.320672,-83.293938,01-03-2016,-0.1187,101
42.320672,-83.293938,01-03-2016,1.832945515,15.99417623
42.320672,-83.293938,29-02-2016,0.070891233,93.15632095
42.320672,-83.293938,20-02-2016,0.054566926,94.68951348
42.320672,-83.293938,20-02-2016,-0.0987,101
42.320672,-83.293938,19-02-2016,0.2661,76.63624874
42.320672,-83.293938,19-02-2016,0.271774745,76.20258921
39.4453,-77.3422,18-02-2016,-0.3471,101
42.320672,-83.293938,18-02-2016,0.266,76.64391275
42.320672,-83.293938,18-02-2016,0.333637665,71.63132806
42.320672,-83.293938,17-02-2016,0.1273,88.04694921
42.320672,-83.293938,12-02-2016,0.428304702,65.1612837
42.320672,-83.293938,10-02-2016,-0.2707,101
42.320672,-83.293938,10-02-2016,0.198309341,82.01161187
45,-90,06-02-2016,-1.6768,101
45,-90,06-02-2016,0.04496312,95.60327399
42.320672,-83.293938,05-02-2016,-0.2515,101
42.320672,-83.293938,05-02-2016,0.092149381,91.19689084
37.0958,-76.3885,04-02-2016,-0.1122,101
42.320672,-83.293938,03-02-2016,-0.2137,101
37.0958,-76.3885,03-02-2016,,
42.320672,-83.293938,03-02-2016,0.20628288,81.36028915
37.0958,-76.3885,03-02-2016,,
42.320672,-83.293938,03-02-2016,-0.0581,101
37.0958,-76.3885,02-02-2016,0.1151,89.12770117
37.0958,-76.3885,02-02-2016,0.1099,89.59237232
37.0958,-76.3885,02-02-2016,0.1006,90.42946784
42.320672,-83.293938,01-02-2016,0.221599326,80.12363346
37.0958,-76.3885,01-02-2016,0.1014,90.3571532
37.0958,-76.3885,01-02-2016,0.1024,90.26684121
37.0958,-76.3885,01-02-2016,0.0991,90.56521383
42.320672,-83.293938,29-01-2016,-0.2627,101
42.320672,-83.293938,29-01-2016,0.031492095,96.89986168
42.320672,-83.293938,21-01-2016,-0.1914,101
42.320672,-83.293938,20-01-2016,-0.1933,101
39.4453,-77.3422,14-01-2016,-0.0351,101
39.4453,-77.3422,07-01-2016,-0.7698,101
38.06405,-122.17546,11-12-2015,-0.2877,101
38.06405,-122.17546,10-12-2015,-1.3405,101
29.8884,-97.9458,08-12-2015,,
29.8884,-97.9458,07-12-2015,,
29.8884,-97.9458,04-12-2015,0.0391,96.16545389
29.8884,-97.9458,03-12-2015,0.0228,97.74579558
38.06405,-122.17546,01-12-2015,-0.0156,101
38.06405,-122.17546,27-11-2015,0.5676,56.68843298
38.06405,-122.17546,26-11-2015,0.1097,89.61029259
38.06405,-122.17546,25-11-2015,-0.3225,101
39.4453,-77.3422,24-11-2015,-0.6461,101
38.06405,-122.17546,23-11-2015,0.4587,63.21048479
29.8884,-97.9458,22-11-2015,-0.2134,101
29.8884,-97.9458,22-11-2015,0.0291,97.13193277
38.06405,-122.17546,22-11-2015,0.4215,65.60619884
38.06405,-122.17546,21-11-2015,0.1588,85.31669753
38.06405,-122.17546,20-11-2015,-0.0128,101
38.06405,-122.17546,19-11-2015,1.1124,32.87689679
29.8884,-97.9458,18-11-2015,0.0377,96.30017981
38.06405,-122.17546,18-11-2015,0.4441,64.14012775
39.4453,-77.3422,17-11-2015,-0.7612,101
38.06405,-122.17546,16-11-2015,0.0388,96.19430785
38.06405,-122.17546,13-11-2015,1.1099,32.95919186
38.06405,-122.17546,13-11-2015,0.0702,93.22073598
38.06405,-122.17546,12-11-2015,0.0374,96.3290742
39.94182,-80.75352,09-11-2015,-1.3465,101
38.06405,-122.17546,06-11-2015,0.0185,98.16700746
39.4453,-77.3422,05-11-2015,-0.5272,101
39.4453,-77.3422,03-11-2015,-0.4176,101
29.8884,-97.9458,03-11-2015,0.0626,93.93191262
38.06405,-122.17546,03-11-2015,0.0157,98.44226025
29.8884,-97.9458,29-10-2015,0.107,89.8525673
29.8884,-97.9458,27-10-2015,,
29.8884,-97.9458,27-10-2015,0.0212,97.90231404
39.4453,-77.3422,20-10-2015,-0.7491,101
29.8884,-97.9458,20-10-2015,0.137,87.19702261
29.8884,-97.9458,19-10-2015,,
29.8884,-97.9458,19-10-2015,0.0753,92.7465205
38.06405,-122.17546,19-10-2015,0.0144,98.57031841
29.8884,-97.9458,16-10-2015,0.0661,93.60372559
29.8884,-97.9458,16-10-2015,0.0856,91.79613423
29.8884,-97.9458,15-10-2015,0.2473,78.09063865
29.8884,-97.9458,14-10-2015,0.0924,91.17403804
29.8884,-97.9458,12-10-2015,0.1448,86.51953149
38.06405,-122.17546,12-10-2015,1.3479,25.97852372
38.06405,-122.17546,09-10-2015,1.7346,17.64707745
39.4453,-77.3422,08-10-2015,-0.6468,101
29.8884,-97.9458,08-10-2015,0.1389,87.03150556
38.06405,-122.17546,07-10-2015,1.5821,20.55430044
29.8884,-97.9458,06-10-2015,-0.2642,101
29.8884,-97.9458,06-10-2015,0.0873,91.64021338
29.8884,-97.9458,06-10-2015,0.0912,91.28351256
38.06405,-122.17546,06-10-2015,1.7309,17.71249258
38.06405,-122.17546,02-10-2015,1.566,20.88790297
29.8884,-97.9458,01-10-2015,0.2578,77.27497666
38.06405,-122.17546,01-10-2015,1.2298,29.2351042
38.06405,-122.17546,29-09-2015,1.295,27.38978643
38.06405,-122.17546,28-09-2015,-0.2396,101
34.151827,-118.130506,28-09-2015,,
29.8884,-97.9458,25-09-2015,0.263,76.87418973
38.06405,-122.17546,25-09-2015,1.1801,30.72480123
29.8884,-97.9458,24-09-2015,0.3169,72.84035918
38.06405,-122.17546,24-09-2015,1.4732,22.91908996
38.06405,-122.17546,23-09-2015,1.533,21.58870338
29.8884,-97.9458,23-09-2015,0.1009,90.40234307
38.06405,-122.17546,22-09-2015,1.2173,29.60283655
38.06405,-122.17546,21-09-2015,1.0124,36.33459021
29.8884,-97.9458,14-09-2015,0.0105,98.95549326
29.8884,-97.9458,12-09-2015,0.105,90.03245226
29.8884,-97.9458,07-09-2015,0.1062,89.92447811
39.4453,-77.3422,03-09-2015,-0.6582,101
29.8884,-97.9458,02-09-2015,0.0417,95.91574847
39.4453,-77.3422,01-09-2015,0.6473,52.34572049
29.8884,-97.9458,28-08-2015,0.5108,60.00153745
29.8884,-97.9458,27-08-2015,0.4369,64.60360318
39.4453,-77.3422,25-08-2015,0.081,92.21936914
29.8884,-97.9458,25-08-2015,0.1543,85.7014878
29.8884,-97.9458,24-08-2015,0.0903,91.3657047
38.06405,-122.17546,14-08-2015,1.0632,34.53489237
38.06405,-122.17546,13-08-2015,0.5394,58.30980062
38.06405,-122.17546,12-08-2015,1.8358,15.9485862
29.8884,-97.9458,11-08-2015,0.1294,87.86224463
38.06405,-122.17546,11-08-2015,0.7376,47.82603641
38.06405,-122.17546,10-08-2015,1.1974,30.19783358
29.8884,-97.9458,08-08-2015,0.1407,86.87498976
29.8884,-97.9458,06-08-2015,0.1471,86.32076523
29.8884,-97.9458,05-08-2015,0.1,90.4837418
29.8884,-97.9458,25-07-2015,0.0705,93.19277395
29.8884,-97.9458,20-07-2015,0.0852,91.83286003
38.06405,-122.17546,17-07-2015,0.4183,65.81647494
29.8884,-97.9458,15-07-2015,0.0286,97.18051088
38.06405,-122.17546,15-07-2015,0.4459,64.02477936
38.06405,-122.17546,14-07-2015,0.3395,71.21262969
29.8884,-97.9458,14-07-2015,0.1188,88.79853801
29.8884,-97.9458,13-07-2015,0.1293,87.87103129
38.06405,-122.17546,13-07-2015,0.39,67.70568745
38.06405,-122.17546,13-07-2015,0.3923,67.55014331
29.8884,-97.9458,11-07-2015,0.0601,94.16703618
38.06405,-122.17546,08-07-2015,2.2974,10.05198559
38.06405,-122.17546,02-07-2015,1.1319,32.24200759
38.06405,-122.17546,01-07-2015,1.6088,20.01276232
38.06405,-122.17546,30-06-2015,0.7079,49.26777351
38.06405,-122.17546,30-06-2015,0.718,48.77267346
38.06405,-122.17546,29-06-2015,0.9122,40.16396441
38.06405,-122.17546,17-06-2015,1.6274,19.64396538
38.06405,-122.17546,11-06-2015,-0.6265,101
29.8884,-97.9458,11-06-2015,0.0863,91.73189942
29.8884,-97.9458,10-06-2015,0.0919,91.21963646
38.06405,-122.17546,10-06-2015,1.4542,23.35871589
38.06405,-122.17546,09-06-2015,1.6064,20.06085063
29.8884,-97.9458,06-06-2015,0.1686,84.48467745
29.8884,-97.9458,05-06-2015,0.0642,93.78174173
29.8884,-97.9458,04-06-2015,0.0846,91.88797628
29.8884,-97.9458,03-06-2015,0.0729,92.96937948
39.4453,-77.3422,15-05-2015,0.0959,90.8554867
38.06405,-122.17546,15-05-2015,0.1654,84.75546144
38.06405,-122.17546,12-05-2015,-0.0618,101
39.4453,-77.3422,12-05-2015,0.1314,87.68669574
38.06405,-122.17546,12-05-2015,1.8735,15.35851719
38.06405,-122.17546,08-05-2015,2.0698,12.62110214
38.06405,-122.17546,08-05-2015,2.1041,12.19553847
39.4453,-77.3422,07-05-2015,0.3701,69.06652607
38.06405,-122.17546,06-05-2015,1.5236,21.79259397
38.06405,-122.17546,05-05-2015,1.1686,31.08017593
38.06405,-122.17546,04-05-2015,1.4781,22.80706111
38.06405,-122.17546,01-05-2015,-0.7908,101
38.06405,-122.17546,30-04-2015,-0.5031,101
39.748967,-77.570684,29-04-2015,0.076,92.68162066
38.06405,-122.17546,24-04-2015,2.0401,13.00157087
38.06405,-122.17546,16-04-2015,0.2433,78.40362676
38.06405,-122.17546,15-04-2015,-0.1742,101
38.06405,-122.17546,14-04-2015,1.7352,17.63649238
38.06405,-122.17546,13-04-2015,1.7028,18.21727256
38.06405,-122.17546,04-04-2015,1.7599,17.20620692
34.151827,-118.130506,03-04-2015,,
34.151827,-118.130506,02-04-2015,,
38.06405,-122.17546,02-04-2015,1.9772,13.84563729
39.4453,-77.3422,01-04-2015,0.0528,94.85697075
38.06405,-122.17546,31-03-2015,0.6422,52.61336558
38.06405,-122.17546,30-03-2015,1.9818,13.78209362
39.4453,-77.3422,26-03-2015,0.3656,69.37802578
38.06405,-122.17546,26-03-2015,0.9833,37.40746135
39.4453,-77.3422,19-03-2015,0.0336,96.69582106
39.748967,-77.570684,17-03-2015,0.059,94.27067692
38.06405,-122.17546,15-03-2015,-0.0305,101
38.06405,-122.17546,14-03-2015,-1.1327,101
38.06405,-122.17546,13-03-2015,1.4555,23.32836929
39.748967,-77.570684,12-03-2015,-0.0177,101
38.06405,-122.17546,12-03-2015,1.9054,14.87631255
39.4453,-77.3422,09-03-2015,0.0756,92.71870072
38.06405,-122.17546,09-03-2015,1.6281,19.63021942
38.06405,-122.17546,06-03-2015,1.7175,17.95143733
38.06405,-122.17546,04-03-2015,1.6057,20.07489814
38.06405,-122.17546,03-03-2015,1.6067,20.05483328
38.06405,-122.17546,27-02-2015,1.4619,23.17954447
39.4453,-77.3422,26-02-2015,0.0512,95.00886338
38.06405,-122.17546,24-02-2015,1.2575,28.43640487
38.06405,-122.17546,20-02-2015,-1.4242,101
39.748967,-77.570684,17-02-2015,0.0492,95.19907125
38.06405,-122.17546,13-02-2015,1.3149,26.8501172
38.06405,-122.17546,12-02-2015,1.3876,24.96738033
38.06405,-122.17546,10-02-2015,1.3909,24.88512377
38.06405,-122.17546,06-02-2015,1.5404,21.42953661
38.06405,-122.17546,03-02-2015,1.1155,32.77513622
39.4453,-77.3422,23-01-2015,0.5063,60.27215279
38.06405,-122.17546,21-01-2015,1.2087,29.8585188
39.4453,-77.3422,13-01-2015,0.0854,91.8144953
42.320672,-83.293938,08-01-2015,0.064962142,93.71029396
42.320672,-83.293938,06-01-2015,,
39.4453,-77.3422,05-01-2015,-0.0275,101
42.320672,-83.293938,31-12-2014,0.3190224,72.68592675
42.320672,-83.293938,30-12-2014,0.303575888,73.81738682
42.320672,-83.293938,29-12-2014,0.303575888,73.81738682
42.320672,-83.293938,27-12-2014,9.9999,0.004540447
42.320672,-83.293938,26-12-2014,0.260938995,77.03279117
42.320672,-83.293938,25-12-2014,0.244463624,78.31244746
42.320672,-83.293938,24-12-2014,9.9999,0.004540447
42.320672,-83.293938,23-12-2014,9.9999,0.004540447
42.320672,-83.293938,22-12-2014,0.327716608,72.05671937
42.320672,-83.293938,21-12-2014,9.9999,0.004540447
42.320672,-83.293938,20-12-2014,9.9999,0.004540447
42.320672,-83.293938,19-12-2014,9.9999,0.004540447
42.320672,-83.293938,18-12-2014,9.9999,0.004540447
42.320672,-83.293938,17-12-2014,9.9999,0.004540447
42.320672,-83.293938,16-12-2014,9.9999,0.004540447
42.320672,-83.293938,15-12-2014,9.9999,0.004540447
42.320672,-83.293938,14-12-2014,9.9999,0.004540447
42.320672,-83.293938,13-12-2014,9.9999,0.004540447
42.320672,-83.293938,12-12-2014,9.9999,0.004540447
42.320672,-83.293938,11-12-2014,9.9999,0.004540447
42.320672,-83.293938,10-12-2014,9.9999,0.004540447
42.320672,-83.293938,09-12-2014,9.9999,0.004540447
42.320672,-83.293938,08-12-2014,9.9999,0.004540447
42.320672,-83.293938,06-12-2014,9.9999,0.004540447
42.320672,-83.293938,05-12-2014,9.9999,0.004540447
29.8884,-97.9458,05-12-2014,-0.0097,101
42.320672,-83.293938,02-12-2014,9.9999,0.004540447
42.320672,-83.293938,01-12-2014,9.9999,0.004540447
29.8884,-97.9458,27-11-2014,-0.0503,101
29.8884,-97.9458,25-11-2014,0.2236,79.96349244
29.8884,-97.9458,25-11-2014,0.0129,98.71828484
29.8884,-97.9458,25-11-2014,0.0708,93.16482031
39.4453,-77.3422,24-11-2014,0.0625,93.94130628
42.320672,-83.293938,22-11-2014,-0.2621,101
42.320672,-83.293938,21-11-2014,0.332019917,71.74730326
42.320672,-83.293938,20-11-2014,9.9999,0.004540447
39.4453,-77.3422,20-11-2014,0.1351,87.36285445
42.320672,-83.293938,19-11-2014,9.9999,0.004540447
29.8884,-97.9458,19-11-2014,-0.5453,101
39.4453,-77.3422,19-11-2014,0.1178,88.88738096
29.8884,-97.9458,18-11-2014,-2.0598,101
42.320672,-83.293938,18-11-2014,9.9999,0.004540447
29.8884,-97.9458,18-11-2014,0.1253,88.22321932
42.320672,-83.293938,17-11-2014,9.9999,0.004540447
29.8884,-97.9458,17-11-2014,0.0292,97.12222006
42.320672,-83.293938,16-11-2014,9.9999,0.004540447
42.320672,-83.293938,15-11-2014,9.9999,0.004540447
42.320672,-83.293938,14-11-2014,9.9999,0.004540447
42.320672,-83.293938,13-11-2014,9.9999,0.004540447
42.320672,-83.293938,12-11-2014,-0.3055,101
42.320672,-83.293938,11-11-2014,9.9999,0.004540447
29.8884,-97.9458,11-11-2014,0.1335,87.5027469
42.320672,-83.293938,10-11-2014,-0.2987,101
42.320672,-83.293938,09-11-2014,9.9999,0.004540447
42.320672,-83.293938,08-11-2014,9.9999,0.004540447
42.320672,-83.293938,07-11-2014,9.9999,0.004540447
42.320672,-83.293938,05-11-2014,-0.2137,101
38.06405,-122.17546,04-11-2014,0.1895,82.73727169
42.320672,-83.293938,03-11-2014,-0.4505,101
42.320672,-83.293938,02-11-2014,9.9999,0.004540447
29.8884,-97.9458,02-11-2014,0.6411,52.67127213
42.320672,-83.293938,01-11-2014,-0.2377,101
42.320672,-83.293938,31-10-2014,9.9999,0.004540447
29.8884,-97.9458,31-10-2014,0.3398,71.19126911
42.320672,-83.293938,30-10-2014,0.404040065,66.76173726
42.320672,-83.293938,29-10-2014,9.9999,0.004540447
42.320672,-83.293938,28-10-2014,9.9999,0.004540447
39.4453,-77.3422,28-10-2014,0.6259,53.47799099
42.320672,-83.293938,27-10-2014,0.261608379,76.98124396
42.320672,-83.293938,26-10-2014,0.197534503,82.07518219
42.320672,-83.293938,25-10-2014,9.9999,0.004540447
42.320672,-83.293938,24-10-2014,9.9999,0.004540447
42.320672,-83.293938,23-10-2014,-0.2196,101
42.320672,-83.293938,22-10-2014,9.9999,0.004540447
42.320672,-83.293938,21-10-2014,9.9999,0.004540447
29.8884,-97.9458,21-10-2014,0.1469,86.33803111
29.8884,-97.9458,21-10-2014,0.0604,94.13879031
29.8884,-97.9458,21-10-2014,0.1006,90.42946784
29.8884,-97.9458,21-10-2014,0.5863,55.63820947
29.8884,-97.9458,21-10-2014,0.3716,68.96300394
42.320672,-83.293938,20-10-2014,9.9999,0.004540447
29.8884,-97.9458,19-10-2014,-1.6514,101
42.320672,-83.293938,18-10-2014,9.9999,0.004540447
42.320672,-83.293938,17-10-2014,9.9999,0.004540447
42.320672,-83.293938,16-10-2014,-0.3774,101
38.06405,-122.17546,14-10-2014,-0.6076,101
42.320672,-83.293938,13-10-2014,9.9999,0.004540447
42.320672,-83.293938,12-10-2014,-0.1165,101
29.8884,-97.9458,12-10-2014,0.3676,69.23940839
42.320672,-83.293938,09-10-2014,-0.133,101
39.4453,-77.3422,09-10-2014,0.6107,54.29706566
42.320672,-83.293938,08-10-2014,-0.2417,101
42.320672,-83.293938,07-10-2014,9.9999,0.004540447
42.320672,-83.293938,06-10-2014,9.9999,0.004540447
42.320672,-83.293938,05-10-2014,-0.5985,101
42.320672,-83.293938,04-10-2014,9.9999,0.004540447
42.320672,-83.293938,03-10-2014,9.9999,0.004540447
42.320672,-83.293938,02-10-2014,9.9999,0.004540447
42.320672,-83.293938,01-10-2014,-0.1367,101
42.320672,-83.293938,30-09-2014,9.9999,0.004540447
39.4453,-77.3422,30-09-2014,0.9487,38.72441137
42.320672,-83.293938,28-09-2014,9.9999,0.004540447
42.320672,-83.293938,26-09-2014,9.9999,0.004540447
42.320672,-83.293938,25-09-2014,0.416242502,65.95203162
42.320672,-83.293938,24-09-2014,9.9999,0.004540447
42.320672,-83.293938,23-09-2014,0.404726731,66.71591
39.4453,-77.3422,23-09-2014,0.0376,96.30981031
29.8884,-97.9458,23-09-2014,0.1235,88.38216412
42.320672,-83.293938,22-09-2014,9.9999,0.004540447
29.8884,-97.9458,21-09-2014,-1.5349,101
42.320672,-83.293938,20-09-2014,0.370372599,69.0477012
42.320672,-83.293938,19-09-2014,0.379613578,68.41257195
42.320672,-83.293938,18-09-2014,0.401469221,66.93359209
42.320672,-83.293938,17-09-2014,0.40734106,66.54172041
42.320672,-83.293938,16-09-2014,0.406985306,66.56539711
42.320672,-83.293938,15-09-2014,9.9999,0.004540447
38.06405,-122.17546,14-09-2014,0.0726,92.99727447
42.320672,-83.293938,13-09-2014,9.9999,0.004540447
42.320672,-83.293938,12-09-2014,9.9999,0.004540447
42.320672,-83.293938,11-09-2014,9.9999,0.004540447
42.320672,-83.293938,10-09-2014,9.9999,0.004540447
42.320672,-83.293938,09-09-2014,0.321904598,72.47673314
42.320672,-83.293938,08-09-2014,0.461052418,63.06196209
42.320672,-83.293938,07-09-2014,9.9999,0.004540447
42.320672,-83.293938,06-09-2014,9.9999,0.004540447
42.320672,-83.293938,05-09-2014,0.429656161,65.07328033
42.320672,-83.293938,04-09-2014,0.409295113,66.41182137
42.320672,-83.293938,03-09-2014,0.416554421,65.93146314
42.320672,-83.293938,02-09-2014,9.9999,0.004540447
42.320672,-83.293938,01-09-2014,9.9999,0.004540447
42.320672,-83.293938,31-08-2014,9.9999,0.004540447
42.320672,-83.293938,30-08-2014,9.9999,0.004540447
42.320672,-83.293938,29-08-2014,9.9999,0.004540447
42.320672,-83.293938,28-08-2014,0.335728567,71.48171043
42.320672,-83.293938,27-08-2014,0.460979295,63.06657352
42.320672,-83.293938,26-08-2014,-0.1241,101
42.320672,-83.293938,25-08-2014,0.481178035,61.80548725
42.320672,-83.293938,24-08-2014,9.9999,0.004540447
42.320672,-83.293938,23-08-2014,0.240293876,78.63967237
42.320672,-83.293938,22-08-2014,9.9999,0.004540447
42.320672,-83.293938,21-08-2014,0.493220813,61.06564135
42.320672,-83.293938,20-08-2014,9.9999,0.004540447
42.320672,-83.293938,19-08-2014,0.268734017,76.43465318
42.320672,-83.293938,18-08-2014,0.233880948,79.1456035
42.320672,-83.293938,17-08-2014,9.9999,0.004540447
42.320672,-83.293938,16-08-2014,0.381980832,68.25081356
42.320672,-83.293938,15-08-2014,0.309267542,73.39843717
42.320672,-83.293938,14-08-2014,0.3898154,67.71818706
42.320672,-83.293938,13-08-2014,0.393275307,67.48429333
42.320672,-83.293938,12-08-2014,9.9999,0.004540447
42.320672,-83.293938,11-08-2014,9.9999,0.004540447
42.320672,-83.293938,10-08-2014,0.339039839,71.24540652
42.320672,-83.293938,09-08-2014,0.175849911,83.87438602
42.320672,-83.293938,08-08-2014,9.9999,0.004540447
42.320672,-83.293938,07-08-2014,0.35896927,69.83958127
42.320672,-83.293938,06-08-2014,0.336330734,71.43867944
42.320672,-83.293938,05-08-2014,9.9999,0.004540447
42.320672,-83.293938,04-08-2014,0.282620527,75.38057828
42.320672,-83.293938,03-08-2014,0.376386761,68.63368333
42.320672,-83.293938,02-08-2014,9.9999,0.004540447
42.320672,-83.293938,01-08-2014,0.340583608,71.13550489
42.320672,-83.293938,31-07-2014,-0.1568,101
42.320672,-83.293938,30-07-2014,-0.1114,101
42.320672,-83.293938,29-07-2014,-0.1084,101
42.320672,-83.293938,28-07-2014,9.9999,0.004540447
42.320672,-83.293938,27-07-2014,9.9999,0.004540447
42.320672,-83.293938,26-07-2014,-0.0973,101
42.320672,-83.293938,24-07-2014,-0.1368,101
42.320672,-83.293938,23-07-2014,9.9999,0.004540447
42.320672,-83.293938,22-07-2014,-0.0581,101
42.320672,-83.293938,21-07-2014,-0.1183,101
42.320672,-83.293938,20-07-2014,9.9999,0.004540447
42.320672,-83.293938,19-07-2014,9.9999,0.004540447
42.320672,-83.293938,18-07-2014,-0.1326,101
