gbifID,species,decimalLatitude,decimalLongitude,day,month,year,rain,temp,soil_temp,optical_thickness,transmission_percent
2235517909,Lepus townsendii,39.226788,-105.872545,23,10,2018,34.9,10.4,7.2,-0.0538,101
2235516106,Lepus californicus,33.473169,-101.997933,26,3,2019,76.2,11.8,9,0.091529201,91.2534669
2235513233,Lepus californicus,38.014568,-122.576689,30,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2235512450,Lepus americanus,47.385499,-91.243991,30,3,2019,6.8,-3,7,0.035789111,96.48437474
2235511450,Lepus californicus,38.276593,-121.939171,31,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2235506607,Lepus californicus,33.047378,-116.434185,30,3,2019,76.5,15,13.3,0.087902439,91.58502236
2235503905,Lepus californicus,38.325518,-122.343588,29,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2235492107,Lepus californicus,33.541903,-101.95247,29,3,2019,76.2,11.8,9,0.091529201,91.2534669
2235490203,Lepus californicus,33.54245,-101.953922,29,3,2019,76.2,11.8,9,0.091529201,91.2534669
2235488664,Lepus californicus,37.540036,-122.250902,23,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2235488373,Lepus californicus,37.417407,-121.999488,29,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2235487496,Lepus californicus,39.42056,-123.813909,28,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2235471478,Lepus americanus,44.340808,-72.461283,21,10,2017,87.8,13.8,18.4,0.0705,93.19277395
2235471476,Lepus americanus,44.340808,-72.461283,8,10,2017,87.8,13.8,18.4,0.0705,93.19277395
2235471474,Lepus americanus,44.340808,-72.461283,27,10,2017,87.8,13.8,18.4,0.0705,93.19277395
2235471471,Lepus americanus,44.340808,-72.461283,11,4,2018,63,4.9,10.4,0.436781429,64.61126372
2234808411,Lepus californicus,38.590798,-121.674144,27,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2234805938,Lepus californicus,34.055168,-116.17947,9,3,2019,76.5,15,13.3,0.087902439,91.58502236
2234799304,Lepus californicus,33.845553,-115.778069,18,3,2019,76.5,15,13.3,0.087902439,91.58502236
2234786063,Lepus californicus,33.670392,-116.407967,25,3,2019,76.5,15,13.3,0.087902439,91.58502236
2234784858,Lepus californicus,36.362672,-120.999389,25,3,2019,84.5,12.5,13.3,0.087902439,91.58502236
2234776168,Lepus californicus,33.950027,-116.161728,24,3,2019,76.5,15,13.3,0.087902439,91.58502236
2234773313,Lepus californicus,34.047295,-116.24159,16,3,2019,76.5,15,13.3,0.087902439,91.58502236
2234773133,Lepus californicus,37.174172,-120.606858,13,3,2019,84.5,12.5,13.3,0.087902439,91.58502236
2234771917,Lepus californicus,38.010436,-122.497875,24,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2234771884,Lepus californicus,33.368316,-116.417973,22,3,2019,76.5,15,13.3,0.087902439,91.58502236
2234765952,Lepus americanus,47.90827,-91.868372,24,3,2019,6.8,-3,7,0.035789111,96.48437474
2234764716,Lepus californicus,33.923971,-117.307038,23,3,2019,76.5,15,13.3,0.087902439,91.58502236
2234762176,Lepus californicus,33.633806,-107.013098,23,3,2019,76.5,4.5,9,0.087902439,91.58502236
2234760163,Lepus californicus,37.426095,-121.86042,23,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2234758508,Lepus californicus,26.002289,-97.420182,17,5,2016,52.5,22.1,21.3,0.157453548,85.4316497
2234750971,Lepus californicus,38.647467,-121.715632,22,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2234743106,Lepus californicus,30.401911,-99.636383,15,3,2019,76.2,12.9,9,0.091529201,91.2534669
2234742376,Lepus californicus,33.925647,-115.928103,21,3,2019,76.5,15,13.3,0.087902439,91.58502236
2234737222,Lepus americanus,44.435266,-72.834174,13,3,2019,19.2,0.9,6.6,0.221421723,80.13786489
2234734928,Lepus californicus,33.362392,-111.993957,23,2,2019,157.7,10.4,-1.9,0.035976195,96.4663257
2028517231,Lepus californicus,34.776113,-114.270835,21,3,2019,76.5,15,13.3,0.087902439,91.58502236
2028513817,Lepus californicus,37.432755,-122.088114,18,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2028511253,Lepus californicus,34.147152,-116.312721,19,3,2019,76.5,15,13.3,0.087902439,91.58502236
2028511203,Lepus californicus,38.561624,-121.741202,20,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2028510697,Lepus californicus,37.537335,-122.233248,6,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2028509970,Lepus californicus,37.536597,-122.234712,20,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2028509226,Lepus californicus,37.178954,-120.602278,11,3,2019,84.5,12.5,13.3,0.087902439,91.58502236
2028504888,Lepus californicus,37.405469,-121.954473,19,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2028489556,Lepus californicus,38.526414,-121.790442,18,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2028484474,Lepus californicus,37.536012,-122.233497,18,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2028476685,Lepus californicus,35.226908,-114.673721,16,3,2019,76.5,15,13.3,0.087902439,91.58502236
2028471990,Lepus californicus,33.539226,-101.953714,15,3,2019,76.2,11.8,9,0.091529201,91.2534669
2028464316,Lepus californicus,34.093571,-116.296316,21,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2028456925,Lepus californicus,38.029254,-122.512349,14,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2028444496,Lepus alleni,31.823682,-111.352607,16,2,2019,157.7,10.4,7.3,0.035976195,96.4663257
2028436124,Lepus californicus,36.421893,-116.326789,15,7,2018,1.8,27.1,22.8,0.22358882,79.96438645
2013759742,Lepus californicus,38.524137,-121.781463,14,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2013759130,Lepus californicus,34.259111,-116.441135,14,3,2019,76.5,15,13.3,0.087902439,91.58502236
2013754077,Lepus californicus,37.616363,-121.748523,13,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2013744945,Lepus californicus,33.764566,-116.36635,12,3,2019,76.5,15,13.3,0.087902439,91.58502236
2013744546,Lepus californicus,33.518005,-101.854382,9,3,2019,76.2,11.8,9,0.091529201,91.2534669
2013744402,Lepus californicus,33.402712,-101.918881,9,3,2019,76.2,11.8,9,0.091529201,91.2534669
2013744381,Lepus californicus,33.455103,-101.943673,9,3,2019,76.2,11.8,9,0.091529201,91.2534669
2013740436,Lepus californicus,30.418817,-96.959016,18,2,2019,34.8,10.4,7.3,0.035976195,96.4663257
2013736245,Lepus californicus,33.631105,-101.888435,8,3,2019,76.2,11.8,9,0.091529201,91.2534669
2013736155,Lepus californicus,31.707081,-109.653114,9,3,2019,76.5,15,9,0.087902439,91.58502236
2013735976,Lepus californicus,33.633507,-101.89135,8,3,2019,76.2,11.8,9,0.091529201,91.2534669
2013732851,Lepus californicus,35.474965,-114.855026,11,3,2019,76.5,15,13.3,0.087902439,91.58502236
2013728539,Lepus californicus,37.182256,-120.619561,9,3,2019,84.5,12.5,13.3,0.087902439,91.58502236
2013727089,Lepus californicus,38.524093,-121.784757,19,4,2017,100.8,9.9,8.3,0.056532843,94.50354463
2013726849,Lepus californicus,38.654495,-121.727029,1,3,2017,57.6,8.9,10.6,0.102305817,90.27534324
2013715375,Lepus californicus,34.041199,-116.185768,9,3,2019,76.5,15,13.3,0.087902439,91.58502236
2013711237,Lepus californicus,33.239403,-116.391602,9,3,2019,76.5,15,13.3,0.087902439,91.58502236
2013026642,Lepus californicus,30.298331,-104.023876,23,9,2017,2.1,25.4,23.4,0.1359,87.29299211
2013014451,Lepus californicus,38.907593,-123.22737,4,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2013008407,Lepus americanus,47.383588,-91.209252,5,3,2019,6.8,-3,7,0.035789111,96.48437474
2013004190,Lepus californicus,36.062681,-115.115142,4,3,2019,76.5,15,13.3,0.087902439,91.58502236
2012999560,Lepus californicus,35.693786,-105.971289,4,3,2019,76.5,4.5,9,0.091529201,91.2534669
2012989492,Lepus americanus,44.35735,-72.867128,3,3,2019,19.2,0.9,6.6,0.221421723,80.13786489
2012985033,Lepus americanus,44.270428,-72.508763,1,12,2018,0,-1.9,6.1,0.064528837,93.75090785
2012983690,Lepus californicus,37.43283,-122.091556,2,3,2019,84.5,12.5,13.3,0.050545117,95.07110343
2012981860,Lepus americanus,44.566895,-71.982492,2,3,2019,19.2,0.9,6.6,0.221421723,80.13786489
2012971004,Lepus americanus,37.901452,-107.651632,1,3,2019,76.5,4.5,-0.2,0.087902439,91.58502236
2012966783,Lepus californicus,33.709367,-115.805027,24,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2012966764,Lepus californicus,33.923892,-115.925745,24,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2012966114,Lepus americanus,43.687618,-72.329522,1,3,2019,19.2,0.9,6.6,0.221421723,80.13786489
2012966070,Lepus americanus,43.68845,-72.326709,1,3,2019,19.2,0.9,6.6,0.221421723,80.13786489
2012965762,Lepus americanus,43.830513,-72.253548,1,3,2019,19.2,0.9,6.6,0.221421723,80.13786489
2012963897,Lepus californicus,39.43358,-123.312295,17,3,2010,111,8.5,14.5,0.119,88.78078008
2012963393,Lepus americanus,43.873199,-72.395674,1,3,2019,19.2,0.9,6.6,0.221421723,80.13786489
2012962045,Lepus californicus,38.290121,-122.056876,28,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2012960607,Lepus californicus,39.161785,-123.226203,31,7,2014,12.1,21.8,25.4,0.1545,85.68434921
2012953253,Lepus americanus,48.701619,-113.797958,1,8,2016,170,20.1,26.7,0.065,93.70674634
2012952012,Lepus californicus,37.160873,-113.695947,2,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2006099805,Lepus californicus,37.452642,-122.103958,28,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2006099656,Lepus californicus,38.22585,-122.583705,27,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2006084473,Lepus californicus,38.467444,-121.812968,14,7,2010,74.2,18.1,19,0.1385,87.06632513
2006078942,Lepus californicus,33.258114,-116.408846,19,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2006077483,Lepus californicus,37.403807,-121.954409,24,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2006075430,Lepus californicus,32.702703,-116.521267,25,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2006068800,Lepus californicus,32.006283,-102.170595,24,2,2019,34.8,8.6,7.3,0.035976195,96.4663257
2006067264,Lepus townsendii,40.002478,-107.837074,23,1,2019,5.5,1.8,-0.5,0.032908434,96.76271575
2006062349,Lepus americanus,43.046628,-72.664817,14,2,2019,25.8,-2.8,4.2,0.065118381,93.69565393
2006060493,Lepus californicus,34.047688,-116.209983,21,1,2019,145,14.3,-0.5,0.209248548,81.11935903
2006058245,Lepus americanus,44.324547,-72.339,8,7,2018,69.8,22.8,29,0.143133011,86.66387889
2006056292,Lepus americanus,44.758912,-71.72912,23,2,2019,25.8,-2.8,4.2,0.065118381,93.69565393
2006051902,Lepus californicus,30.228208,-97.99282,23,2,2019,34.8,10.4,7.3,0.035976195,96.4663257
2006049723,Lepus californicus,32.654761,-117.152094,22,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2006047773,Lepus americanus,44.432346,-68.312865,22,2,2019,25.8,-2.8,4.2,0.065118381,93.69565393
2006046885,Lepus californicus,37.541367,-122.22985,22,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2006046844,Lepus californicus,37.536245,-122.233505,22,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2006044671,Lepus americanus,43.685345,-72.328366,22,2,2019,25.8,-2.8,4.2,0.065118381,93.69565393
2006044647,Lepus americanus,43.686728,-72.325082,22,2,2019,25.8,-2.8,4.2,0.065118381,93.69565393
2006041256,Lepus californicus,31.829998,-110.935047,17,2,2019,157.7,10.4,7.3,0.035976195,96.4663257
2006040467,Lepus californicus,33.176054,-116.101236,20,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2006030949,Lepus californicus,33.633213,-117.319209,20,7,2018,1.8,27.1,22.8,0.22358882,79.96438645
2005407567,Lepus americanus,47.005827,-116.327405,28,6,2014,6.4,16.2,23.7,0.3443,70.87162813
2005398666,Lepus californicus,32.707445,-116.520628,19,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2005397396,Lepus americanus,44.13121,-72.254272,3,2,2019,25.8,-2.8,4.2,0.065118381,93.69565393
2005395631,Lepus californicus,37.448715,-122.106123,19,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2005393946,Lepus californicus,37.532703,-122.237305,20,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2005392679,Lepus americanus,44.194492,-72.408489,20,2,2019,25.8,-2.8,4.2,0.065118381,93.69565393
2005392303,Lepus americanus,47.945557,-91.495277,20,2,2019,0.3,-11.3,7.3,0.156214126,85.53760125
2005379744,Lepus californicus,36.819824,-121.794068,18,2,2019,157.7,9.3,-1.9,0.073333595,92.92907717
2005379406,Lepus californicus,33.545392,-101.951875,27,1,2019,7.5,6.5,6,0.032908434,96.76271575
2005373476,Lepus californicus,37.450565,-122.102623,17,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2005370713,Lepus californicus,37.739802,-122.208176,10,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2005369490,Lepus californicus,33.273671,-116.148949,15,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2005369472,Lepus californicus,33.260867,-116.407147,15,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2005368517,Lepus americanus,44.340767,-72.461312,20,6,2018,38.8,18.2,20.3,0.0492,95.19907125
2005368409,Lepus californicus,33.132029,-116.301934,17,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2005364074,Lepus californicus,33.257294,-116.294269,16,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2005363113,Lepus americanus,44.340881,-72.461311,8,6,2018,38.8,18.2,20.3,0.0492,95.19907125
2005361058,Lepus americanus,43.979096,-72.926688,26,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
2005360979,Lepus americanus,43.933039,-72.820386,26,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
2005360948,Lepus americanus,43.854384,-72.933258,12,2,2019,25.8,-2.8,4.2,0.065118381,93.69565393
2005360943,Lepus americanus,43.865226,-72.839621,14,2,2019,25.8,-2.8,4.2,0.065118381,93.69565393
2005348887,Lepus californicus,38.639133,-122.881535,15,2,2019,44.6,9.3,-1.9,0.112655539,89.3458369
2005330411,Lepus americanus,47.370141,-91.214509,13,2,2019,0.3,-11.3,7.3,0.156214126,85.53760125
2005329656,Lepus californicus,37.423645,-122.166871,29,1,2019,145,11.3,-0.5,0.099334035,90.54402086
2005326715,Lepus americanus,47.382777,-91.194992,12,2,2019,0.3,-11.3,7.3,0.156214126,85.53760125
2005322037,Lepus californicus,30.541113,-103.835487,21,4,2016,129.8,18.6,19.2,0.086141291,91.74645927
2005320267,Lepus californicus,33.259531,-116.376724,10,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2005316824,Lepus americanus,37.692773,-108.03035,26,5,2017,99.7,21.7,14.3,0.065603638,93.65019846
2005312283,Lepus californicus,37.46416,-122.117457,10,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2005309280,Lepus californicus,37.406364,-121.956222,9,9,2018,0,21.7,21.8,0.054988376,94.64961504
2005308966,Lepus americanus,44.340793,-72.461335,22,5,2018,25,16.4,20.3,0.186247027,83.00685201
2005304401,Lepus americanus,44.340881,-72.461311,11,5,2018,25,16.4,20.3,0.186247027,83.00685201
2005304397,Lepus americanus,44.340808,-72.461283,11,5,2018,25,16.4,20.3,0.186247027,83.00685201
2005301303,Lepus californicus,37.890787,-121.981544,18,5,2017,29.4,14.8,18.4,0.065603638,93.65019846
2005299830,Lepus californicus,37.585357,-122.316453,9,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2005295174,Lepus americanus,44.340808,-72.461283,9,4,2018,63,4.9,10.4,0.436781429,64.61126372
2005289580,Lepus californicus,32.700676,-116.51992,8,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
2005289135,Lepus americanus,44.340808,-72.461283,8,12,2017,22.4,-2.6,8.5,0.569862598,56.56031483
2005289124,Lepus americanus,44.340808,-72.461283,3,12,2017,22.4,-2.6,8.5,0.569862598,56.56031483
2005289073,Lepus americanus,44.340808,-72.461283,30,11,2017,19.4,3.3,9.2,0.140913536,86.85644081
2005289047,Lepus americanus,44.340808,-72.461283,18,10,2017,87.8,13.8,18.4,0.0705,93.19277395
2005288338,Lepus americanus,47.860242,-90.285757,2,2,2019,0.3,-11.3,7.3,0.156214126,85.53760125
2005286833,Lepus californicus,38.026108,-122.515837,6,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2005286786,Lepus californicus,37.535222,-122.233672,8,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2005271885,Lepus americanus,47.145353,-92.127061,21,11,2018,15.8,-2.9,8.4,0.051614902,94.96945218
2005260382,Lepus americanus,44.604705,-70.946287,5,6,2018,38.8,18.2,20.3,0.0492,95.19907125
1993770929,Lepus californicus,38.026223,-122.51551,6,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
1993769963,Lepus americanus,47.046022,-92.179358,6,2,2019,0.3,-11.3,7.3,0.156214126,85.53760125
1993765872,Lepus californicus,32.006559,-102.170655,5,2,2019,34.8,8.6,7.3,0.035976195,96.4663257
1993763959,Lepus americanus,48.139619,-88.506084,16,8,2018,16.4,24.1,23.3,0.195337401,82.25570799
1993757581,Lepus californicus,32.562414,-117.125381,5,2,2019,157.7,10.4,-1.9,0.073333595,92.92907717
1993748753,Lepus californicus,38.34358,-122.644285,22,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1993740159,Lepus californicus,33.482066,-101.968976,2,2,2019,34.8,8.6,7.3,0.035976195,96.4663257
1993739875,Lepus americanus,47.384145,-91.186695,3,2,2019,0.3,-11.3,7.3,0.156214126,85.53760125
1993739364,Lepus californicus,33.513807,-101.828008,2,2,2019,34.8,8.6,7.3,0.035976195,96.4663257
1993733074,Lepus californicus,34.179632,-116.384533,31,1,2019,145,14.3,-0.5,0.209248548,81.11935903
1993727638,Lepus californicus,33.419109,-112.072132,31,1,2019,145,14.3,-0.5,0.032908434,96.76271575
1993725229,Lepus americanus,47.912058,-90.267293,1,2,2019,0.3,-11.3,7.3,0.156214126,85.53760125
1993717209,Lepus californicus,32.730175,-116.144264,7,2,2016,12.9,18.8,1.8,-1.6768,101
1993714008,Lepus californicus,39.421897,-122.184842,14,1,2019,20,11.3,-0.5,0.099334035,90.54402086
1993712896,Lepus americanus,47.59993,-113.634106,1,1,2019,20,-2.2,-0.5,0.041272188,95.95679111
1990644107,Lepus californicus,26.549362,-99.001729,7,6,2014,100.1,25.9,23.7,0.3443,70.87162813
1990635945,Lepus californicus,30.269319,-98.417559,25,5,2016,52.5,21.3,21.3,0.157453548,85.4316497
1990635542,Lepus californicus,35.160611,-101.914002,19,4,2016,129.8,14.8,10.8,0.086141291,91.74645927
1990631530,Lepus californicus,37.54795,-122.23461,29,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1990628541,Lepus californicus,38.616366,-121.31124,27,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1990625622,Lepus alleni,31.869653,-111.015258,29,1,2019,145,14.3,6,0.032908434,96.76271575
1990625522,Lepus californicus,36.709932,-120.815615,29,1,2019,145,11.3,-0.5,0.209248548,81.11935903
1990620886,Lepus californicus,37.533755,-122.234987,29,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1990617716,Lepus californicus,30.350379,-104.059788,26,1,2019,145,7.8,6,0.032908434,96.76271575
1990617358,Lepus californicus,30.353419,-104.047415,26,1,2019,145,7.8,6,0.032908434,96.76271575
1990612662,Lepus californicus,32.562306,-117.125372,28,1,2019,145,14.3,-0.5,0.209248548,81.11935903
1990610244,Lepus californicus,33.033056,-116.285875,15,1,2019,145,14.3,-0.5,0.209248548,81.11935903
1990609590,Lepus californicus,37.783453,-111.62985,2,5,2008,120,16.9,24,0.2146,80.68641213
1990607026,Lepus californicus,38.751763,-121.972897,27,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1990601115,Lepus californicus,32.73025,-116.144403,7,2,2016,12.9,18.8,1.8,-1.6768,101
1990601096,Lepus californicus,32.730175,-116.144264,7,2,2016,12.9,18.8,1.8,-1.6768,101
1990599788,Lepus californicus,37.436872,-121.957111,26,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1990596964,Lepus californicus,32.562514,-117.126375,26,1,2019,145,14.3,-0.5,0.209248548,81.11935903
1990596269,Lepus californicus,37.437351,-121.9579,26,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1990580358,Lepus americanus,48.238291,-116.475286,19,3,2016,40,9,4.8,0.102305817,90.27534324
1990580335,Lepus americanus,48.238387,-116.474975,30,5,2016,68.6,14.8,20.9,0.624801736,53.53675622
1990576905,Lepus californicus,38.791176,-121.297813,23,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1990556989,Lepus californicus,37.660728,-121.658915,21,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1990552878,Lepus californicus,39.121753,-114.305063,17,9,2017,3.5,23.8,15.7,0.160317639,85.1873158
1990550212,Lepus americanus,48.238481,-116.475152,19,6,2018,51.5,17.2,17,0.045730981,95.52989211
1990548041,Lepus californicus,33.479265,-108.922648,14,10,2016,13.4,21.5,23.6,1.2245,29.39046159
1990545422,Lepus californicus,35.189864,-119.863297,13,3,2008,1787.3,15.4,2.9,0.1417,86.78815819
1990540426,Lepus californicus,33.816891,-115.839367,2,1,2019,145,14.3,-0.5,0.209248548,81.11935903
1990540328,Lepus americanus,47.378896,-91.192213,18,1,2019,5.5,-14,6,0.068874627,93.34437017
1990519307,Lepus californicus,33.184387,-116.330955,17,1,2019,145,14.3,-0.5,0.209248548,81.11935903
1990516319,Lepus californicus,33.666043,-101.908084,12,1,2019,7.5,6.5,6,0.032908434,96.76271575
1990512839,Lepus alleni,31.815247,-111.327433,8,1,2019,145,14.3,6,0.032908434,96.76271575
1990510428,Lepus californicus,42.274281,-122.940967,5,1,2019,20,8.7,-0.5,0.099334035,90.54402086
1990507097,Lepus americanus,47.452235,-91.233183,14,1,2019,5.5,-14,6,0.068874627,93.34437017
1990499811,Lepus californicus,32.222607,-110.974711,19,7,2018,1.8,27.1,22.8,0.22358882,79.96438645
1990499425,Lepus americanus,44.678817,-70.366753,6,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
1990497574,Lepus californicus,33.264156,-116.41201,29,5,2011,148.2,14.7,10.7,0.4199,65.71125278
1990494733,Lepus californicus,33.266797,-116.40895,12,1,2019,145,14.3,-0.5,0.209248548,81.11935903
1990484390,Lepus americanus,43.984054,-72.92644,2,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
1990484388,Lepus americanus,43.871225,-72.955022,6,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
1990484382,Lepus americanus,43.815303,-72.960643,5,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
1990484372,Lepus americanus,43.841681,-72.899089,6,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
1990484204,Lepus californicus,32.204968,-110.7065,2,4,2018,1,18,6.2,0.435330622,64.70507022
1990471348,Lepus californicus,37.387154,-122.175976,3,4,2018,1,12.7,6.2,0.435330622,64.70507022
1990471138,Lepus californicus,33.183674,-116.324943,10,1,2019,145,14.3,-0.5,0.209248548,81.11935903
1990465435,Lepus californicus,41.060168,-112.240389,19,4,2009,149,11,20.3,0.1051,90.02344946
1990460173,Lepus californicus,31.861349,-106.498631,14,9,2018,22.6,19.6,21.8,0.0788,92.42247509
1990458868,Lepus americanus,44.655844,-72.67321,18,11,2018,192.2,1.9,9.4,0.031136531,96.93432189
1986633811,Lepus californicus,37.333787,-121.807397,6,2,2017,21.2,-2.4,0,0.136217774,87.26525706
1986631485,Lepus californicus,38.137153,-122.874353,11,2,2016,12.9,18.8,1.8,-1.6768,101
1986625322,Lepus californicus,37.53407,-122.23468,9,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1986608561,Lepus californicus,33.573392,-101.810812,7,1,2019,7.5,6.5,6,0.032908434,96.76271575
1986586350,Lepus californicus,38.614386,-121.305504,29,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
1986585916,Lepus americanus,45.713837,-118.0484,1,1,2019,20,8.7,-0.5,0.041272188,95.95679111
1986583459,Lepus americanus,43.687649,-72.326579,4,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
1986583382,Lepus americanus,43.685741,-72.326278,4,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
1986582680,Lepus californicus,30.199191,-98.896379,4,1,2019,7.5,7.8,6,1.68381155,18.56649544
1986578378,Lepus californicus,37.534753,-122.238228,21,5,2018,5.3,13.4,15.2,0.100797891,90.41157447
1986575259,Lepus californicus,37.434549,-122.088805,3,1,2019,145,11.3,-0.5,0.099334035,90.54402086
1986560382,Lepus californicus,30.648547,-104.277425,29,12,2018,98.7,9.5,7.5,0.288792776,74.91674346
1986546965,Lepus californicus,41.045505,-112.247087,12,2,2008,47,4.3,6.9,0.0772,92.57046942
1986546662,Lepus californicus,37.087451,-113.932951,7,5,2010,129.5,14.9,22.8,0.1147,89.16335939
1986546639,Lepus californicus,41.052104,-112.243268,28,4,2008,773,11.6,9.2,0.219,80.33217182
1986538901,Lepus californicus,37.573872,-122.299731,28,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
1986521705,Lepus californicus,38.221218,-122.600021,26,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
1986521000,Lepus americanus,63.736646,-148.914877,1,5,2009,145,9.7,27.3,0.0742,92.84859781
1986511562,Lepus californicus,33.132944,-116.301667,4,11,2018,58.6,17.6,2.7,0.459580347,63.15486213
1986506628,Lepus californicus,29.586503,-98.91427,17,9,2018,52.5,25.9,21.8,0.0788,92.42247509
1986505651,Lepus americanus,63.661503,-149.57608,2,9,2018,0,16.9,23.5,0.070307175,93.21074562
1978871692,Lepus americanus,40.358296,-105.548044,8,9,2016,117.8,13.8,13.8,0.935,39.25858655
1978871510,Lepus americanus,44.526434,-68.267873,17,12,2017,22.4,-1.2,8.5,0.569862598,56.56031483
1978871430,Lepus townsendii,38.86721,-119.88968,6,5,2011,148.2,14.7,10.7,0.4199,65.71125278
1978871344,Lepus townsendii,37.875649,-119.359546,26,7,2014,12.1,21.8,25.4,0.1545,85.68434921
1978868787,Lepus americanus,45.308782,-121.752644,31,10,2016,13.4,13.5,8.5,0.133251682,87.52447809
1978868309,Lepus americanus,38.973418,-106.96263,26,6,2016,134.4,18.3,17.3,0.253424582,77.61382776
1978851171,Lepus californicus,32.955537,-116.333393,24,12,2018,98.7,14.3,7.5,0.181122887,83.43328234
1978846929,Lepus californicus,30.977419,-97.577204,24,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
1978843682,Lepus californicus,37.447623,-122.103207,23,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
1978843606,Lepus californicus,33.745852,-115.811662,22,12,2018,98.7,14.3,7.5,0.181122887,83.43328234
1978841316,Lepus californicus,33.747776,-115.809829,22,12,2018,98.7,14.3,7.5,0.181122887,83.43328234
1978835429,Lepus californicus,33.531655,-101.93368,21,12,2018,98.7,8.5,7.5,0.288792776,74.91674346
1978835191,Lepus townsendii,38.722406,-120.027152,11,3,2011,24.7,7.7,3.3,0.3763,68.63963832
1978833939,Lepus townsendii,38.78174,-119.97736,27,3,2011,24.7,7.7,3.3,0.3763,68.63963832
